,0
CN1CCN(C)C(=O)C1,14
CCC1(CO)COCOC1,14
OC[C@H]1CC=CC[C@H]1CO,14
C=C(C)C=C(C)C,14
Cc1ccc(O)c(CO)c1,14
CNC1=NCCCC1,14
C1CCN2CCC[C@@H]2C1,14
CCCc1nnc(C)o1,14
CC(C)C[C@@H]1C=CCCC1,14
ON1CCCCCC1,14
C#CCCN1CCOCC1,14
CC(C)N1CC[C@H](CO)C1,14
CCO[C@@H]1OC=CC[C@@H]1C,14
C=C(C)[C@H](C)NC,14
C/C=C/C=C/C(=O)OCC,14
C=C=CCCCC,14
COc1cc(N)cc(N)c1,14
COC(=O)N[C@H](C)OC,14
CC[C@H](C)OC(=O)C(C)C,14
CCO[C@]1(C)CCC(=O)O1,14
CC1(C)CC(=O)CC(=O)C1,14
CCC(C)(C)OC(C)C,14
OCCC[C@H](O)CO,14
C=CC[C@H](C)/C=C/C,14
C[C@@H]1CCCC(C)(C)[C@@H]1C,14
C=Cc1ccccc1CC,14
CCC[C@@H]1OC[C@H](CO)O1,14
CC(C)NCC(C)(C)N,14
CCO[C@H](C)C(C)=O,14
CC(C)C(=O)NCCO,14
CNC(=O)[C@H](C)OC(C)=O,14
C[C@@H]1CCCCN1C(=O)O,14
C=C[C@](C)(O)[C@](C)(O)C=C,14
CC(C)=C(C)C(C)C,14
C[C@@H]1CCCCN1CC#N,14
CCC1=C(O)C(=O)C[C@@H]1C,14
COCCC(OC)OC,14
C#C/C=C/C=C/C=C/C,14
CC/C(C)=C/C(=O)O,14
CC(C)(C)ON=O,14
C[C@H]1CN(C)C[C@@H](C)C1=O,14
C=CCOC(=O)CC=C,14
C=C(CC(C)C)C(=O)OC,14
Cc1ncc(CN)c(N)n1,14
C=C(CC)C(=O)OCC,14
O[C@H]1CCCCCC[C@H]1O,14
COCOc1ccccc1,14
CCC[C@H](C)CN,14
C1=C[C@]2(CCC1)CCCO2,14
CC/C=C1/OC(=O)[C@@H]1CC,14
NCc1ccc(CN)o1,14
OCC1(CO)COC1,14
COC(CCC(C)=O)OC,14
CN(C)C(=O)c1ccc[nH]1,14
C=CC[C@@H]1CCCCO1,14
C1CC[C@H]2CCC[C@H]2CC1,14
COc1cc(C)cc(O)c1,14
C[C@H](CO)N[C@H](C)CO,14
C1CCC2=NCCN2CC1,14
Cc1ccc(O)c(O)c1C,14
CC(C)(N)C(C)(C)CN,14
C=CCNC(=O)OC,14
CCCCNC=O,14
C=CC(=O)OCCCC,14
Cc1ccc(C)c(O)c1O,14
NC(=O)CN1CCOCC1,14
Cc1ccc(N)c(C)c1,14
Cc1ccc(C)c(N)c1,14
CC(C)=CC[C@H](C)C=O,14
Cc1cc(C)c(O)c(O)c1,14
CC(C)N(CCO)C(=O)O,14
C[C@H](N)CCc1ccco1,14
COCc1ccccc1O,14
CCCCN(N=O)C(N)=O,14
CCC(=CC#N)CC,14
CCC/C=C(/C#N)C(=O)O,14
CCOc1cccc(N)n1,14
C#C[C@H](N)CCCN,14
CC(=O)C1=CN(C)CC=C1,14
CC[C@@H]1[C@H](C)C=NN1C,14
CC[C@H](C)C(=O)OC,14
CNN(C)C,14
CCC[C@H](N)C(N)=O,14
CC1=CCC=C(C)C1,14
CCCC[C@H](NN)C(=O)O,14
CCc1nnnn1CC,14
C1CCC2=C(CC1)CCC2,14
O=C1CCCCCCCO1,14
C/C=C/CC(=O)OC,14
C#CCCc1ccc(C)o1,14
CCC1[C@@H](C)CCC[C@H]1C,14
CN(C)Cc1ccc[nH]1,14
CC1=CCCC[C@@H]1C,14
CNCCN,14
CC(C)(C)C(C#N)C#N,14
C=CCOCC=C,14
CCCOC,14
C#C[C@H](O)CCCCC,14
NCCCC(N)=O,14
CCOCCN=C=O,14
CC[C@](C)(O)C(C)=O,14
C=CC(=O)OCCCO,14
NNC(=O)CN1CCCC1,14
C=CCCCO,14
CC(C)(C)[C@@H]1OC1(C)C,14
CCc1c[nH]c(C)c1,14
COCCCN=C=O,14
NC[C@@H]1CCCC[C@@H]1O,14
N[C@@H]1CCCC[C@@H]1CO,14
CCC/C=C/C(N)=O,14
CC(C)C[C@H](C)CCCO,14
CCC(=O)[C@H](C)C(C)=O,14
C1CN[C@@H]2CCCN[C@@H]2C1,14
C=C(C)C(=O)NCOC,14
CC(C)(C)c1n[nH]c(=O)o1,14
CC[C@H](O)[C@H](O)CC,14
C=C1C=C(OC)CCC1,14
CC(=O)C(C(C)=O)=C(C)O,14
CCC[C@H](C)NN=O,14
C=C1CCCCCCC1=O,14
CCC(C)(C)NN,14
C=CCOC(=O)C(=C)C,14
C=CC[C@H](N)CC,14
CCOC(=O)N1CC=CC1,14
C1CCC2=C(C1)CCCO2,14
CCO/N=C/C(=O)OCC,14
CCC(=O)CC,14
C=C(C)COC(=O)C(C)C,14
CCC[C@]1(C)CO1,14
NCCNC1CCCCC1,14
NCCC(=O)CN,14
CC[C@H](C)CN,14
C=C(C)C(=O)N(C)C,14
CCC1=CC=CC=CC=C1,14
OCC1=CCN2CCC[C@H]12,14
C[C@H](N)[C@]1(C)CCCO1,14
O=C(O)CCCC(=O)O,14
C[C@@H]1CCCC/C1=C\C=O,14
CCC[C@H](C)C(=O)O,14
CCC(=O)Cc1ccco1,14
CCc1cc(O)cc(O)c1,14
CC[C@H](C)C(=O)C(=O)OC,14
Cc1ccc(N)cc1C,14
CC(C)=CCCCC#N,14
O=C1CCCCCCC1,14
CCC[C@@H]1C[C@H](C)C(=O)O1,14
C[C@H]1CCCC[C@@H](C)C1=O,14
C#C[C@](C)(O)CCC,14
CC[C@](C)(CO)C(=O)O,14
CC[C@H](C)C[C@H](N)C(=O)O,14
NC/C=C/c1ccccc1,14
CN(C)NC1CCCCC1,14
CC[C@H](CO)NC(C)C,14
CC(C)NN(C)C,14
CCc1ccc(N)cc1,14
COc1cc(C)ccc1O,14
CC(C)=C(C)C(=O)O,14
CCCc1nc(NN)n[nH]1,14
CON(C)C(C)=O,14
CCOC(=O)[C@@H]1CCCN1,14
C1CCC(=C2CC2)CC1,14
C/C=C/CC(C)(C)C=O,14
C[C@H](O)C[C@@H]1CCCCO1,14
CCOC(=O)[C@H](C)OC,14
CCc1ccc(C)[nH]1,14
C[C@H](NN)[C@H](C)NN,14
CC[C@@H]1CC[C@H](C)C1,14
CCc1cccc(N)c1,14
Cc1cccc(C)c1NO,14
COC[C@@H]1COCCN1,14
CC(C)=CCC(=O)O,14
CN1CCC=C(C(=O)O)C1,14
C=COCC=C(C)C,14
C/N=C(\C)c1ccccc1,14
CC#CCCC,14
CN1CCN(C)C1,14
CO[C@@H]1CCC[C@H](N)C1,14
C#C/C=C/CCC,14
CC(C)N1CCC[C@@H]1CO,14
CN(O)Cc1ccccc1,14
CCN1CCCC1,14
CC(C)=CN1CCCC1=O,14
CCNCC(N)=O,14
C=C[C@](C)(O)COC,14
C=CC(=O)OCCC,14
CO[C@@H]1CCCC[C@@H]1N,14
COC(=O)COC(C)=O,14
CCCC(C)(C)O,14
CC(C)(C)CC(N)=O,14
CCN1CCC[C@@H]1C,14
CCC(=O)NCC(C)C,14
CCOC(=O)[C@@H]1CC[C@@H]1C,14
C=C(CCC)C1CC1,14
CNN1CCOCC1,14
OCCc1ccc(O)cc1,14
NC(=O)C[C@@H]1CNCCN1,14
CC(C)(C)[C@@H]1CO1,14
C#CC(C)(C)C,14
C=C1CCCCCCC1,14
C[C@H]1CCCC[C@H]1C,14
Cc1n[nH]c(C)c1CN,14
C=C(C)C(C)(C)C(C)=O,14
CC[C@]1(C)NCCO1,14
C/C(CCC(=O)O)=N/O,14
C=C(OC)C(=O)OCC,14
CCOc1ccnc(N)c1,14
Cc1cc(=O)cc(C)n1C,14
OC[C@@H]1CCN2CCC[C@H]12,14
CC1CCN(CCN)CC1,14
Cc1cc(O)cc(O)c1C,14
CCCOCC(N)=O,14
C/C=C/C(C)(C)CC=O,14
CN1COCN(C)C1,14
CNc1ccccc1NC,14
Cc1cc(O)c(O)cc1C,14
O=C(CCC(=O)NO)NO,14
CNC[C@@H]1CCOC1,14
COc1nc(C)ncc1C,14
C[C@]1(CN)CCCO1,14
CCCCC=O,14
CC(=O)CCC(C)C,14
C[C@@H]1CCC[C@H](CO)N1,14
C=C[C@H](N)CCC,14
CCc1ccccc1N,14
COCC(C)(CN)CN,14
CNC(=O)OCCO,14
CCC/C=C/C=O,14
C#CCN1CCCCC1,14
O=C(CO)NCCO,14
CO[C@H](C)OCC(C)C,14
CN(C)CC=N,14
C/C=C/C=C/CO,14
CCOOc1ccccc1,14
CCCN1CC1,14
C[C@@H]1CCCCCN1,14
C=CN1CCCCCC1=O,14
C=C(C)CC(=C)C,14
C[C@H](O)CO[C@H](C)[C@H](C)O,14
CC(C)CCOCC(=O)O,14
Cc1cccc(CON)c1,14
CC(C)(C)C1CC=CC1,14
CC(=O)C/C(C)=N/O,14
C=CC[C@@H]1CCCCC1=O,14
CCOCCC(=O)OC,14
CC1=C(C)C(C)(C)CC=C1,14
CCn1ncc(C)c1N,14
C[C@H](CCO)NN,14
NCCCN,14
CN1CCC[C@H](CC#N)C1,14
CC1(C)COCOC1,14
CC(C)(C)N1C(=O)C1(C)C,14
CC(=O)C1=C(O)CCCC1,14
C#CCCCC,14
CCOC(=O)[C@H](C#N)CC,14
CC(=O)n1c(C)ccc1C,14
C=C1CCN(C)CC1,14
Cc1cccnc1CCO,14
C=C(C)[C@H](O)[C@H](O)C(=C)C,14
CN(C)C(=O)N(C)C,14
NC(=O)C1(C(N)=O)CCC1,14
CN(C)C1=NCCN1,14
C=C(CC(=O)OC)C(C)=O,14
CC/C=C/CC=O,14
CCOc1ccc(O)cc1,14
CNC(=O)NNC(=O)NC,14
CO[C@@H]1CCC[C@H](CO)O1,14
Cc1ccc(O)c(C)c1O,14
NOCCc1ccccc1,14
CC(=O)OCC=C(C)C,14
CNC(=O)C=C(C)C,14
CCOC(=O)NOC,14
CC(=O)C[C@H](C)C(C)=O,14
C1=NCCCCCCCN=1,14
CCC(C)(C)CO,14
CCCC1OCC(O)CO1,14
CCOCc1ccco1,14
CN(C)CC1OCCCO1,14
NCC(=O)CCC(=O)O,14
C[C@H](CCO)CC(=O)O,14
C=C(C(=O)OC)C(=O)OC,14
CC(=O)/C=C(\C)OC(C)C,14
CC1=CC(C)=NCCN1,14
COC1(OC)C=CC=C1,14
COC(=O)/C=C(\C)CO,14
CN(C[C@@H]1CO1)C[C@@H]1CO1,14
OCN1CCCCC1,14
CC(C)(C)C=O,14
CCNNC(C)C,14
COC(=O)C[C@@H]1CCCO1,14
CC(C)=C1CCC1,14
O=CCN1CCCCC1,14
CCCc1cccnc1,14
CCc1c(C)cccc1C,14
Cc1ccc(CN)cc1,14
CCOC(=O)CCO,14
C/C=C/C(=O)OCC,14
CCCC1=NCCO1,14
CCCCC(=O)C(=O)O,14
C/C=C/O/C=C/C,14
CCC(CC)=C(C#N)C#N,14
C=CCCOC,14
C[C@]1(CN)C=CC=CC1,14
CCCC(=O)C(CC)CC,14
N=C(N)N1CCCCC1,14
CC(C)=Cc1cccnc1,14
C=C[C@@H]1CCC[C@H](C)C1,14
CC1=C(O)C=C[C@](C)(O)C1,14
CCOCC,14
CC(C)CCn1cccc1,14
CNC1CCC(NC)CC1,14
CC(C)C1=CC[C@H](C)CC1,14
C1CCCOCCC1,14
C1#CCCCCCCC1,14
C1CCCOCOCC1,14
CC(=O)N(C(C)=O)C(C)C,14
NN1CCN(N)CC1,14
C=C[C@](C)(CO)OC,14
CC(C)CC[C@H](C)C(C)C,14
Cn1cncc1CCN,14
C=CC(=O)OC/C=C/C,14
C1=CCCCCCCC=1,14
CC(=O)[C@H](C)CCO,14
CC(=O)NCCO,14
CO[C@@H]1CCC[C@H](OC)O1,14
CCc1ccccc1OO,14
CO/C(C)=C/C(C)=O,14
C=C1COC(C)(C)OC1,14
N#CCCCCCC#N,14
CC1=CCCC=C1C,14
CC(=O)CCC(=O)C(C)C,14
CN(C)[C@@H]1C=CCC1,14
CC(C)=CC(=O)C(C)C,14
C=C[C@H](C)COC(C)=O,14
OCC1(CO)CC1,14
CCC(=O)O[C@@H]1CCCO1,14
CN(C)CCC#N,14
CCCC(C)(C)NC=O,14
CCCC[C@H](O)C(=O)O,14
CCCc1ccccn1,14
NNCc1cccc(O)c1,14
CCCc1ccc[nH]1,14
CN(C)C[C@H](N)C(=O)O,14
CCCc1cc[nH]c1,14
O=C(O)C=C1CCCCC1,14
C[C@H](CO)CCO,14
C=COCC(=C)C,14
CC[C@@H]1CCCCO1,14
CC[C@H](O)[C@H](C)CO,14
C=C(CC)CO,14
C1=CCCCCC=CCC1,14
CC(=O)OC[C@@H]1CCCO1,14
C[C@H](O)CC[C@H](O)CO,14
CC(C)(C)CC1C=CC=C1,14
CC(=O)NCNC(C)=O,14
CCc1ccc(O)c(O)c1,14
CCn1ccc(C)c1,14
CCC1=CC(=O)CCC1,14
C/C=C/c1cccc(C)c1,14
CC(=O)N1CCNCC1,14
CC[C@H](C)C(C)(CO)CO,14
C/C=C/C(=O)CC,14
C/C=C/CCC(=O)O,14
Cc1cc(O)cc(C)c1O,14
C/C=C/C(=O)OCCO,14
C1COC2(CCCC2)OC1,14
O=C(O)C[C@@H]1CCCNC1,14
C1CC[C@]2(CCCO2)OC1,14
CC(=O)[C@](C)(O)CC(C)C,14
C=C(C)C(C)(C)CO,14
C=Cc1c(C)cccc1C,14
CC[C@H](C)C[C@H](C)CO,14
CCC[C@H](C)N,14
CCOC(=O)C(C)(C)CO,14
CN[C@H](C)CC(C)C,14
CCC(C)(CC)CCO,14
C#COCCCC,14
C=Cc1cc(C)ccc1C,14
N#CCCN1CCOCC1,14
CNC(=O)N(C)C(=O)ON,14
CCOCCC(=O)O,14
C=C[C@H](CC)OC(C)=O,14
C=C(CC)OC(C)=O,14
CCOCC(C)C,14
C=CCO[C@H](C)CO,14
NCCc1ccccc1,14
CCOC(=O)[C@H](O)OCC,14
C/C=C/[C@H](C)OC(C)=O,14
C1=C2CCNC[C@@H]2CCC1,14
C=C(C)C(=O)OCCC#N,14
CCC[C@H](O)OC,14
COCOC1CN(C)C1,14
CC(C)(C)O,14
C1CCC2(CC1)CC2,14
C1CCCC2(CC1)NN2,14
COc1c(C)cccc1O,14
C1CCC2(CC1)COC2,14
CC[C@H](C)OC(C)=O,14
CC[C@H](O)CCO,14
CCC/C(N=O)=C(\C)NO,14
CC(C)CCCO,14
C=CCc1ccc(CO)o1,14
CC[C@H](C)CC(=O)O,14
C/C=C/[C@H](O)[C@H](O)/C=C/C,14
NCC1CCC(CN)CC1,14
CC[C@H](O)CN1CC1,14
C[C@@H]1CCC[C@H](C(N)=O)C1,14
C=C(C)C(C)(C)NN,14
C1CCC2(CC1)OCCO2,14
CN=C1CCCCC1,14
CCCC(=O)CC(C)C,14
CCc1c(C)cncc1C,14
C[C@H](O)CCCO,14
Cc1cn(C)cc(C)c1=O,14
NC[C@H](N)CCC(=O)O,14
CC(C)=NCC(C)C,14
C#CCCC[C@H](C)O,14
CC(C)COCC(C)C,14
CC(=O)c1c(C)c[nH]c1C,14
CN1CCCCCC1=O,14
CC(C)CCNC(N)=O,14
CC1=CCC[C@@H](C(C)C)C1,14
CC(C)[C@@H]1CCC[C@@H](C)C1,14
CC[C@H](C)[C@H](N)C(N)=O,14
CCC/N=C/C(C)C,14
C=C1CCCCCC1,14
COc1cccc(N)c1N,14
CC(=O)OCOC(C)=O,14
CCCC(=O)C(=O)CC,14
C[C@]1(O)CCC[C@]1(C)O,14
CN(C)COCC#N,14
CCCCOC(=O)C=O,14
CNC1=NCCC(=O)N1C,14
CCC1CCC(OC)CC1,14
CCOC(=O)[C@@H]1C[C@@H]1CO,14
CC(=O)NC[C@H](C)C(=O)O,14
CC1=CC[C@H](C(C)C)CC1,14
CCCN[C@H](C)C(=O)O,14
C/C(N)=C\C(=O)NC(C)C,14
CN1CCC(=NO)CC1,14
CC(C)=C[C@](C)(O)C1CC1,14
CN1CCCC(C)(C)C1,14
NC(=O)C[C@@H]1CC=CCC1,14
CC1=C[C@H](C(C)C)CCC1,14
C[C@H](C#N)CCCN,14
C/C(CN)=N/NC(N)=O,14
CO[C@H](C)COC[C@H](C)O,14
CC(=O)C1=C(C)CCC1,14
C1CCC2(C1)CCC2,14
CC1(C)CCCC[C@]1(C)O,14
O=C(O)CC[C@@H]1C=CCC1,14
CCCOC(C)C,14
CC[C@H](C)[C@H](NN)C(=O)O,14
CCC1=NN[C@H](CC)N=N1,14
C=C1CCCN(C)C1,14
OCC[C@@H]1CNCCO1,14
C=CO[C@H](C)C1=CCCC1,14
CCCNC(N)=O,14
CN(CCC(=O)O)N=O,14
CO[C@H](C)CCO,14
C=C(C)CCC=O,14
CCc1nnc(CC)nn1,14
CC(C)(C)C(=O)N=C=O,14
C=CCOC(=O)NCOC,14
CC(=O)/C=C(\O)CC(C)C,14
CCO[C@H](C)OC,14
CC(C)C1=C[C@@H](C)CCC1,14
C=CC[C@@H]1C=CCCC1,14
CC1=NCCCCC1,14
CCCc1ccncc1,14
CC(C)(C)[C@H](O)C(=O)O,14
CC(C)=C1CCCC1=O,14
C=C(OC(C)=O)C(=O)OC,14
CC(=O)OC/C=C(/C)C=O,14
CCC(=O)[C@H](O)CC,14
C1CC[C@@H]2CCCN=C2C1,14
CN(C)c1nccc(N)n1,14
CN1CC=C(N)CC1,14
C1CC[C@@H]2CC[C@H](C1)C2,14
CN(C)NC(=O)CC(=O)O,14
C=C(C)c1ccc(N)cc1,14
C=C/C(C)=C/CO,14
C1CCC[C@@H]2C[C@@H]2CC1,14
CCCCO,14
CCOC(=O)N(CC)N=O,14
COC(C)(C)C[C@H](C)O,14
CCCC(=O)/N=C/NN,14
CC[C@@H]1CNCCN1,14
CCC[C@](C)(N)C(=O)O,14
C=CC#CC(C)(C)C,14
CCCC(=N)N,14
CCOC(=O)CCC#N,14
CC(=O)CC(=O)[C@H](O)CN,14
CCCC(C)=O,14
CCCC[C@H](N)CC(=O)O,14
CNC(=O)CCN,14
C=CCOC(=O)OCC=C,14
CCc1c(O)cccc1O,14
CCN(C)N,14
CC(=O)N1CCC[C@H](O)C1,14
COC1(OC)CCC1,14
C1CN2CCCN(C1)C2,14
CCOC(=O)/C=C/[C@H](C)O,14
CC(C)(C)C(=O)OO,14
CC(=O)C(C)=C(C)C,14
CC(C)=CCC(C)C,14
C1CN2CCN(C1)CC2,14
CCO[C@@H]1C[C@H](C)C=CO1,14
COc1ccc(N)cc1N,14
COc1ccc(N)c(N)c1,14
CCCCC#CC(C)=O,14
C=CCC(C)(C)CO,14
CC[C@](C)(C=O)CO,14
C=Cc1ccn(CC)c1,14
CC/C=C/CC(=O)O,14
CCN(C)C(=N)N,14
COC(=O)CCN,14
CC(=O)N(C)C(C)=O,14
CCOc1cccnc1C,14
C1CCN(C[C@@H]2CO2)CC1,14
Cc1cc(O)c(C)cc1O,14
C1=CCCCCCC=C1,14
CCCC[C@@H]1OC1(C)C,14
CC[C@@H]1CCCCC1=O,14
CN(C=O)CCO,14
CC[C@](C)(O)CC(C)=O,14
Cc1cc(C)c(O)cc1O,14
CC/C=C/CO,14
CCOC(=O)NNC(C)C,14
COC(=O)C1=CNCCC1,14
C/C=C/OCCC,14
C=CC[C@H](CC)C(=O)O,14
C=C(CO)C(=O)OCC,14
CC[C@H](C)NC(N)=O,14
NC(=O)CCCC(N)=O,14
CC(C)(C)C1OCCO1,14
CC(=O)OOC(C)(C)C,14
C/C=C/COC,14
C=CC(C)(C)C=C,14
CO[C@@H]1CCCCC1(C)C,14
Cc1c(N)cc(O)cc1N,14
CCC1(OC)CCCCC1,14
COc1cc(C)c(N)cn1,14
CCOC(=O)/C=C/CO,14
COC(=O)CNC(C)=O,14
C1CCN2CCCO[C@@H]2C1,14
OCC[C@@H]1CCCN1,14
CC(=O)CC[C@H](O)C(C)C,14
CC1=C(C)C(=O)CCC1,14
CN(CC(=O)O)CC(=O)O,14
OCCc1cccc(O)c1,14
CNC[C@@H]1CCCO1,14
CCO[C@H](O)CC,14
C/C=C(\CC)C(N)=O,14
C/C=C/C=C/C=C/C,14
CN1CC[C@H](CO)C1,14
C=C(C)OCC1(C)COC1,14
OCC1=CCCCC1,14
O=C1CCCN1CCO,14
CCCNN,14
CC[C@]1(C)OC[C@H](CO)O1,14
C=C(C)[C@@H]1CCCC(=O)C1,14
NCCC[C@H](N)C(=O)O,14
CCCC[C@@H]1CC12CC2,14
O=C(O)CCCC1CCC1,14
CCCOC(=O)CN,14
CNC(=O)CC(=O)NC,14
COC[C@H](C)OC,14
CC1=C(C)[C@H](C)[C@@H]1C,14
CCCn1nncc1C,14
O=C1CN(CCO)CCO1,14
CC(=O)OCC(C)(C)N,14
C[C@H](O)CO[C@H](C)CO,14
CC(=O)[C@@H]1CCCC[C@@H]1O,13
C=CCN1CCN=C1C,13
NCc1cc(O)cc(O)c1,13
CCOC(=O)/C=C/C(C)=O,13
C[C@@H]1CCCC[C@@H]1N,13
CC1=C(N)CCCC1=O,13
CC(=O)c1ccc(C)n1C,13
COC(=O)[C@H](C)CCC#N,13
CN(C)C(C)(C)C(=O)O,13
CON=C1CCC(=O)CC1,13
CO[C@H]1CC=CC[C@H](O)C1,13
C[C@H](O)CCc1ccco1,13
CN1CCCCC1=N,13
C[C@@H](O)[C@@H](O)[C@H](O)CCO,13
CCCOC(=O)O,13
C=CCc1ccc(C)o1,13
NC[C@@H]1CC[C@H](CO)N1,13
C=C/C=C/CCC=O,13
NC(N)=NC[C@@H]1CCCO1,13
C=CC[C@@H]1CCC[C@@H]1O,13
C=C[C@H](CO)OCC,13
C[C@H](O)C(=O)N(C)C,13
CC(=O)C/C=C/C(=O)O,13
CC[C@H](C)N[C@H](C)C#N,13
CCc1ccnc(N)c1,13
CN(C)c1ccc[nH]c1=O,13
C1=C[C@@H]2CCCCC2=CC1,13
COC(=O)[C@@H]1CC=CCC1,13
C/C=C/[C@@H](C)CCC#N,13
CCC(=O)c1cc(C)co1,13
CN1CC=C(O)CC1,13
CCOCN1CCNC1=O,13
CCCn1c(N)nnc1N,13
C=CC(=O)NCCC,13
CC(C)[C@]12CCCC[C@@H]1C2,13
C=CN(C)c1ccccc1,13
CCN(CC#N)C(C)=O,13
CC(C)(C)[C@H](O)C#N,13
CCOC(=O)[C@H](N)[C@H](C)O,13
C#CCCCC(=O)N(C)C,13
C/C=C/C=C(\C)C(=O)O,13
CCc1ncc(C)c(=O)[nH]1,13
CN(C)/C(N)=N/N,13
CN(C)N/C=C1\C=CC=N1,13
C=CC(C)(C)[C@H](O)C(=C)C,13
COCc1cncn1C,13
C=C(CC)C[C@H](C)O,13
CC1=C(CON)N(C)CO1,13
COC(=O)CN(C)C(C)C,13
COc1ccccc1CO,13
CN(C)C1(CO)CC1,13
CCCC(=O)C(OC)OC,13
C=C=C(C)CC(C)=O,13
COc1ccccc1C,13
C=COCCN,13
COc1nn(C)c(=O)n1C,13
CNc1ccc(N)cc1C,13
OCCN1COCOC1,13
NCCc1cc[nH]c1,13
C/C=C(/C)OC,13
C[C@H](CN)c1ccccc1,13
C/C=C/c1ccccc1O,13
CCOC[C@H](O)CN,13
Cc1cccc(C)c1NN,13
C[C@H]1N[C@@H]1C(=O)N(C)C,13
CC(=O)CC(C)(C)N,13
CC[C@@H]1CCC[C@H]1C(C)=O,13
C=CCO[C@H](C)C=C,13
C=C(C)[C@H](O)CC(C)C,13
Nc1cc(N)c(O)c(N)c1,13
CCCC(CN)CN,13
CCc1cc([C@H](C)O)co1,13
CCn1c(C)nnc1N,13
O=CON=C1CCCCC1,13
CNCC(=O)NN,13
CN1CCCNC=CC1=O,13
Cc1ccnn1CC(C)C,13
CCCn1ccnc1,13
CC[C@H](C)C(C)=O,13
OC[C@H]1CC[C@@H](CO)C1,13
C=CCC1=NN(C)C(=O)C1,13
CCC(=O)OC[C@@H]1CO1,13
C=C1CCCC[C@H](O)C1,13
CCOC(=O)CON,13
CC(=O)[C@]1(C)CCCC1=O,13
CCOC(=O)[C@@H]1CC[C@@H]1O,13
CCOC(=O)C(=O)NN,13
NC(=O)C[C@H](N)CC(=O)O,13
COC(=O)[C@H](C)CC(=O)O,13
CC(C)=CC(C)C,13
CC[C@H](C)[C@H](C)O,13
CN[C@@H]1CNC[C@@H]1OC,13
Cc1cnc(C)c(CO)c1,13
CCC1(CN)OCCO1,13
CO/N=C/NOC,13
COC1=CCC[C@]1(C)O,13
NCCc1ccncc1,13
O=C/C=C/N1CCOCC1,13
CC1=CCC(C)(C)CC=C1,13
CCOC1=C[C@@H]2C=C[C@@H]2C1,13
CCOC(=O)[C@@H]1CCCO1,13
CNCc1ccncc1,13
CCCn1[nH]ccc1=O,13
CC[C@@H]1C=NN(C(C)C)C1,13
C=C1C[C@@H]1CCC(C)=O,13
CCOCC1CCNCC1,13
C=CCCN(C=O)C=O,13
C[C@H](O)N1CCCCC1,13
COC(=O)/C=C(/C)OC,13
CN1CCC(=CC#N)CC1,13
CC(C)(CO)CON,13
CCOCCC#N,13
CC(=O)c1c(C)ccn1C,13
CCCOc1ncccn1,13
CC(C)NCC(=O)NN,13
CC(=O)NCC(C)(C)O,13
CC/C(=N\O)[C@H](O)C(C)C,13
C=C(C)[C@H](C=O)CC(C)C,13
Nc1cc(N)c(N)nc1N,13
CC(=O)CC=C1CC1,13
CON(C)C(=O)[C@@H]1O[C@@H]1C,13
CN(CC=O)C(=O)CO,13
CC(C)CC/C=C/C=O,13
N[C@H](O)CCCO,13
C/C=C(/C)C(C)=O,13
CC(=O)N1COCCOC1,13
C[C@@H]1CCNC[C@@H]1C,13
CN(C)c1ncccc1O,13
C=C(C)CC,13
O=C(O)C[C@@H]1C=CCCC1,13
CC[C@H](C)[C@@H]1CCC(=O)O1,13
COc1nnc(C)cc1N,13
CCc1nc(CO)co1,13
CC(C)NC[C@H](O)CO,13
CC(=O)n1cc(C)cc1C,13
CC(=O)N(C)[C@H](C)C(=O)O,13
CCCCc1cncnc1,13
CN1CCNCC1(C)C,13
CNCC[C@H](O)C1CC1,13
Cc1ccn(N)c1C(N)=O,13
C[C@H]1CC[C@@H](C)N1CC#N,13
CCN1CCC[C@@H]1C#N,13
C[C@@H]1C[C@H](ON)CCN1,13
CC(C)C(=O)N1CCCC1,13
CC(=O)OCCCC=O,13
CC(C)=C1C=CNC=C1,13
C[C@H](CCC(=O)O)C(=O)O,13
COCc1cc(N)ncn1,13
CC[C@H](C)OC,13
CCc1cccc(O)c1,13
CC[C@]1(C)CNC(=O)C1,13
C[C@@H]1CCC[C@H](N)[C@@H]1N,13
CCCC(CC)CC,13
CCCCNC(=O)O,13
CC(C)CCC(C)C,13
C=C(C#N)CN1CCCC1,13
CN(C)n1cccc1,13
C[C@]1(CCO)CC(=O)N1,13
CC(C)[C@H](C)[C@H](C)CO,13
CC[C@H](C(C)=O)C(N)=O,13
CC[C@H](OC)[C@@H]1O[C@@H]1C,13
NOC[C@@H]1CC[C@H](N)C1,13
CO/C=C/COC,13
CC[C@@H]1C[C@@]1(N)C(N)=O,13
C/C=C(\C)C(=O)CCC,13
O[C@@H]1CC[C@@H]2CCC[C@@H]2C1,13
CCCc1cccc(O)c1,13
C[C@H](CCO)C(C)(C)O,13
Cc1ncc(CO)cc1O,13
C=C(O)/C=C/CC,13
CC/N=C(\N)N=C(N)N,13
CCC1CCC(C)CC1,13
NCCn1ccccc1=O,13
CC1=CCCCC1,13
C=NN[C@H](C)CC,13
CN(O)CCO,13
C[C@H]1CC[C@@H](C)C1(C)O,13
COC(=O)C1CC(OC)C1,13
CCOC(=O)NCC1CC1,13
CCN1C[C@H](O)[C@@H](O)C1,13
CCN1COCOCC1=O,13
CCNC(=O)OC(C)C,13
CCC(CC)NCCO,13
OCCNC1CCC1,13
